id,sex_cat_sen,age_sen,race_cat_sen,juv_fel_count,juv_misd_count,juv_other_count,priors_count,c_charge_degree_cat,went_to_jail_cat,days_jail,predict_feat,age_sen_cat
5060,Male,24,African-American,0,0,0,1,F,True,76,0,18_to_25
4152,Male,29,Hispanic,0,0,1,1,M,False,0,0,25_to_45
5057,Female,49,African-American,0,0,0,1,F,False,1,0,45_to_65
4384,Male,21,African-American,0,0,0,1,F,True,1,1,18_to_25
10748,Male,44,Caucasian,0,0,0,1,M,False,1,0,25_to_45
9570,Male,22,African-American,0,0,2,0,F,True,8,0,18_to_25
5326,Male,34,Caucasian,0,0,0,3,M,True,2,0,25_to_45
1523,Female,42,Other,0,0,0,2,M,False,15,0,25_to_45
3042,Female,40,African-American,0,0,0,4,M,False,2,0,25_to_45
9554,Male,44,Caucasian,0,0,0,0,M,False,3,0,25_to_45
841,Male,23,Caucasian,0,0,0,2,F,False,1,0,18_to_25
6013,Male,29,Caucasian,0,0,0,2,F,False,23,0,25_to_45
7832,Male,40,African-American,0,0,0,8,M,False,44,0,25_to_45
8056,Male,36,African-American,0,0,0,1,M,False,1,0,25_to_45
3888,Female,50,African-American,0,0,0,5,F,False,0,0,45_to_65
9852,Male,21,African-American,0,2,2,2,F,True,2,1,18_to_25
1696,Female,35,Hispanic,0,0,0,10,F,False,31,1,25_to_45
9119,Male,26,African-American,0,1,1,11,F,True,2,0,25_to_45
2109,Male,26,Caucasian,0,0,0,0,F,False,1,0,25_to_45
10935,Male,31,Hispanic,1,0,0,7,M,True,2,1,25_to_45
2162,Female,37,African-American,0,0,0,0,M,False,6,0,25_to_45
7901,Male,25,Caucasian,0,0,0,6,M,False,55,0,25_to_45
7546,Male,21,Caucasian,1,0,3,2,M,False,28,1,18_to_25
9628,Female,21,African-American,0,0,0,2,F,True,2,1,18_to_25
977,Female,22,African-American,0,0,0,0,F,False,2,1,18_to_25
5960,Male,55,Caucasian,0,0,0,0,M,False,1,0,45_to_65
4526,Male,28,Caucasian,0,0,0,5,F,False,21,0,25_to_45
8717,Female,43,African-American,0,0,0,0,M,False,2,0,25_to_45
7321,Male,27,African-American,0,0,0,0,F,False,1,0,25_to_45
8473,Female,34,Caucasian,0,0,0,0,M,True,3,0,25_to_45
3656,Male,22,African-American,0,0,0,0,M,False,3,1,18_to_25
9271,Male,48,Caucasian,0,0,0,1,M,False,1,0,45_to_65
9586,Female,22,African-American,0,0,5,0,M,False,1,0,18_to_25
1200,Male,24,African-American,0,0,0,0,F,True,1,0,18_to_25
8523,Female,22,Hispanic,0,0,0,1,F,False,1,0,18_to_25
6231,Male,49,African-American,0,0,0,1,F,False,6,0,45_to_65
8849,Male,23,African-American,0,0,0,1,F,False,1,0,18_to_25
1315,Male,24,African-American,0,0,0,0,F,False,3,0,18_to_25
3814,Male,25,African-American,0,0,0,2,F,False,19,0,25_to_45
2608,Male,26,African-American,0,0,0,0,M,False,1,0,25_to_45
1142,Female,37,African-American,0,0,0,0,F,False,38,0,25_to_45
7985,Male,35,African-American,0,0,0,0,F,False,2,0,25_to_45
7690,Male,46,Caucasian,0,0,0,14,F,True,1,0,45_to_65
6706,Male,26,African-American,1,1,0,18,F,True,198,1,25_to_45
2197,Male,26,African-American,1,0,0,7,F,True,39,1,25_to_45
175,Male,42,Caucasian,0,0,0,1,F,True,1,0,25_to_45
9835,Female,53,African-American,0,0,0,3,F,False,3,0,45_to_65
2412,Male,25,Caucasian,0,1,0,6,F,False,2,0,25_to_45
7160,Male,23,African-American,0,0,1,5,F,True,2,0,18_to_25
678,Female,50,African-American,0,0,0,3,F,False,0,0,45_to_65
10849,Male,33,African-American,0,0,0,4,M,True,18,0,25_to_45
838,Male,44,African-American,0,0,0,1,M,False,1,0,25_to_45
7393,Male,20,African-American,0,0,0,0,M,False,12,1,18_to_25
1608,Female,50,Caucasian,0,0,0,30,M,False,4,0,45_to_65
9344,Male,48,African-American,0,0,0,5,F,True,1,0,45_to_65
684,Male,45,African-American,0,0,0,16,F,False,65,0,45_to_65
7388,Male,32,Asian,0,0,0,0,M,False,2,0,25_to_45
2018,Male,22,African-American,0,3,1,6,F,False,0,1,18_to_25
1065,Male,27,African-American,0,1,0,10,F,True,1,1,25_to_45
7689,Male,28,African-American,0,0,0,8,F,False,3,1,25_to_45
5723,Male,22,African-American,0,0,0,2,M,True,79,0,18_to_25
160,Male,59,African-American,0,0,0,14,F,True,110,1,45_to_65
786,Female,48,Caucasian,0,0,0,0,M,False,1,0,45_to_65
692,Male,29,African-American,0,0,0,3,F,False,2,0,25_to_45
3158,Male,26,African-American,0,0,0,1,F,False,0,1,25_to_45
9740,Male,21,African-American,0,2,0,2,M,True,48,1,18_to_25
5892,Female,21,African-American,0,0,0,0,F,True,1,0,18_to_25
4414,Male,34,Caucasian,0,0,0,0,M,False,2,0,25_to_45
4452,Male,26,African-American,0,0,0,6,F,False,3,1,25_to_45
7900,Male,57,African-American,0,0,0,12,F,True,78,1,45_to_65
1669,Female,30,Caucasian,0,0,0,5,F,True,8,1,25_to_45
6062,Male,57,Caucasian,0,0,0,6,F,False,2,0,45_to_65
7553,Female,20,Other,0,0,0,0,M,False,2,0,18_to_25
8082,Male,59,African-American,0,0,0,8,F,True,9,1,45_to_65
6893,Male,25,African-American,0,0,0,0,F,False,3,0,25_to_45
4012,Male,21,African-American,0,0,0,1,F,False,2,0,18_to_25
5753,Male,30,Caucasian,0,0,0,0,M,False,57,0,25_to_45
6299,Female,20,African-American,0,0,0,0,M,False,1,0,18_to_25
4330,Male,42,African-American,0,0,0,1,M,True,7,0,25_to_45
2612,Male,39,African-American,0,0,0,1,F,False,0,0,25_to_45
10761,Male,24,African-American,0,0,0,4,F,True,4,0,18_to_25
5670,Male,18,Caucasian,5,0,0,4,F,False,2,1,18_to_25
3528,Female,24,African-American,0,0,0,0,F,False,1,0,18_to_25
1430,Male,47,Hispanic,0,0,0,0,M,False,2,0,45_to_65
266,Male,54,Hispanic,0,0,0,2,F,False,189,0,45_to_65
3168,Male,25,African-American,2,0,0,4,F,True,87,1,25_to_45
8449,Male,31,Caucasian,0,0,0,3,M,True,1,0,25_to_45
6070,Male,30,African-American,0,0,0,0,M,True,1,0,25_to_45
9664,Female,30,Caucasian,0,0,0,3,F,True,1,0,25_to_45
10476,Male,26,Caucasian,0,0,0,1,F,False,8,0,25_to_45
4604,Male,48,Hispanic,0,0,0,1,M,False,168,0,45_to_65
127,Male,50,Other,0,0,0,0,F,True,1,0,45_to_65
4862,Male,24,Other,0,0,0,3,M,True,4,1,18_to_25
9269,Female,25,African-American,0,0,1,0,M,False,1,0,25_to_45
10054,Male,51,African-American,0,0,0,1,F,False,1,0,45_to_65
10229,Male,31,African-American,0,0,0,2,F,False,1,0,25_to_45
9922,Female,26,African-American,0,1,0,4,F,False,3,0,25_to_45
7034,Male,28,Caucasian,0,0,0,2,F,True,3,0,25_to_45
5366,Male,52,Caucasian,0,0,0,16,F,True,12,1,45_to_65
1924,Male,20,African-American,0,0,0,0,F,True,210,1,18_to_25
4647,Male,21,Caucasian,0,0,1,1,M,False,1,0,18_to_25
978,Male,30,African-American,0,0,0,0,F,False,3,0,25_to_45
8266,Male,26,African-American,0,0,0,3,F,True,0,0,25_to_45
10406,Male,43,African-American,0,0,0,2,F,False,0,0,25_to_45
1059,Male,24,African-American,0,0,0,1,M,False,2,0,18_to_25
2380,Female,28,Hispanic,0,0,0,2,M,False,8,0,25_to_45
2754,Female,31,Caucasian,0,0,0,0,M,False,5,1,25_to_45
5484,Male,57,Caucasian,0,0,0,1,F,False,18,0,45_to_65
10952,Male,34,Caucasian,0,0,0,1,F,False,1,0,25_to_45
687,Male,20,Other,0,0,1,0,F,True,23,1,18_to_25
6377,Male,27,Caucasian,0,0,0,2,F,True,1,0,25_to_45
8120,Male,37,African-American,3,0,0,12,M,False,53,1,25_to_45
7109,Male,55,Caucasian,0,0,0,0,F,False,1,0,45_to_65
6101,Male,27,Caucasian,0,0,0,0,M,False,1,0,25_to_45
8196,Male,51,Caucasian,0,0,0,8,F,True,2,0,45_to_65
10272,Male,22,African-American,0,0,0,0,M,False,2,0,18_to_25
1153,Female,20,Caucasian,0,0,0,1,F,False,18,1,18_to_25
6248,Male,34,Caucasian,0,0,0,3,F,False,2,0,25_to_45
7722,Female,23,African-American,0,0,0,3,F,True,6,1,18_to_25
1954,Male,37,Caucasian,0,0,0,1,M,True,1,0,25_to_45
3302,Female,25,Caucasian,0,0,0,2,F,False,12,0,25_to_45
9146,Female,21,African-American,0,0,0,0,M,False,1,0,18_to_25
267,Male,58,Hispanic,0,0,0,0,F,False,1,0,45_to_65
7994,Male,37,Hispanic,0,0,0,8,F,True,1,0,25_to_45
9311,Female,58,Hispanic,0,0,0,1,F,False,1,0,45_to_65
10945,Male,21,African-American,0,0,0,0,F,False,2,1,18_to_25
967,Male,27,African-American,0,2,1,18,F,False,1,1,25_to_45
5483,Male,44,Caucasian,0,0,0,5,F,False,7,0,25_to_45
7278,Female,22,African-American,0,0,0,5,F,True,20,1,18_to_25
5548,Female,44,Hispanic,0,0,0,4,F,True,0,0,25_to_45
2550,Male,33,Caucasian,0,0,0,0,F,False,0,0,25_to_45
4207,Male,36,African-American,0,0,0,10,F,True,33,1,25_to_45
3348,Male,35,Caucasian,0,0,0,7,F,False,77,0,25_to_45
37,Male,27,African-American,0,0,0,8,F,False,18,0,25_to_45
4430,Male,25,Hispanic,0,0,0,2,M,True,2,0,25_to_45
6078,Female,28,Caucasian,0,0,0,0,F,False,1,0,25_to_45
10881,Male,36,Hispanic,1,0,0,20,F,False,222,1,25_to_45
9115,Male,58,Caucasian,0,0,0,7,F,True,186,0,45_to_65
411,Female,41,African-American,0,0,0,2,M,False,1,0,25_to_45
3978,Female,24,Caucasian,0,0,0,1,F,False,0,0,18_to_25
3636,Female,54,African-American,0,0,0,7,F,False,19,0,45_to_65
9169,Male,33,Other,0,0,0,2,F,False,1,0,25_to_45
8282,Male,21,Hispanic,1,0,0,1,F,True,56,1,18_to_25
3605,Male,44,African-American,0,0,0,0,F,False,2,0,25_to_45
8996,Male,22,African-American,0,0,0,1,F,False,2,0,18_to_25
10118,Male,55,Hispanic,0,0,0,0,M,False,1,0,45_to_65
2890,Female,52,African-American,0,0,0,21,F,True,20,0,45_to_65
3725,Male,23,African-American,0,0,2,4,F,False,1,1,18_to_25
6450,Male,34,African-American,0,0,0,1,F,False,2,0,25_to_45
6242,Female,54,Caucasian,0,0,0,0,M,False,30,0,45_to_65
4697,Male,23,African-American,0,0,0,0,M,False,13,0,18_to_25
1234,Male,52,African-American,0,0,0,7,M,False,0,0,45_to_65
2918,Female,25,Hispanic,0,0,0,4,F,True,37,0,25_to_45
10408,Male,30,Hispanic,0,0,0,0,M,False,2,0,25_to_45
2742,Female,27,Caucasian,0,0,0,3,F,True,89,0,25_to_45
4311,Male,27,African-American,2,0,0,6,M,False,1,1,25_to_45
8684,Male,30,African-American,0,0,0,0,F,False,4,0,25_to_45
7236,Male,75,Hispanic,0,0,0,1,F,False,103,0,65_and_over
7403,Male,29,African-American,0,0,0,6,F,True,151,0,25_to_45
7989,Male,22,African-American,0,0,0,3,F,True,2,0,18_to_25
8149,Male,27,Caucasian,0,0,0,3,M,False,4,0,25_to_45
7249,Female,26,African-American,0,0,0,1,F,False,3,0,25_to_45
9452,Male,28,African-American,0,0,1,12,M,False,2,0,25_to_45
1594,Female,21,African-American,0,0,0,0,M,False,2,0,18_to_25
4048,Male,33,Caucasian,0,0,0,3,F,True,15,1,25_to_45
4789,Male,37,African-American,0,0,0,10,F,True,1,0,25_to_45
7686,Male,48,Other,0,0,0,1,F,False,22,0,45_to_65
7820,Male,30,African-American,0,0,0,4,M,True,2,0,25_to_45
8065,Male,28,African-American,0,0,0,4,M,True,1,0,25_to_45
286,Male,32,African-American,0,0,0,13,F,True,98,1,25_to_45
5209,Male,26,Caucasian,0,0,0,0,F,False,1,0,25_to_45
7028,Male,36,Caucasian,0,0,0,5,F,True,1,0,25_to_45
2868,Male,24,Caucasian,0,0,0,0,M,False,0,0,18_to_25
5880,Male,25,African-American,0,0,0,0,F,False,1,0,25_to_45
10364,Male,20,Other,0,0,0,1,F,True,36,1,18_to_25
5293,Female,32,African-American,0,0,0,11,F,False,1,0,25_to_45
4949,Male,46,Caucasian,0,0,0,4,F,False,2,0,45_to_65
10084,Male,46,Caucasian,0,0,0,5,F,False,0,0,45_to_65
9918,Male,34,Caucasian,0,0,0,1,M,False,1,0,25_to_45
3939,Male,26,African-American,1,0,0,3,F,True,4,1,25_to_45
1349,Male,43,Hispanic,0,0,0,0,M,False,1,0,25_to_45
5335,Male,52,Caucasian,0,0,0,7,F,False,1,0,45_to_65
7159,Male,34,Hispanic,0,0,0,1,F,False,5,0,25_to_45
3860,Male,53,Caucasian,0,0,0,0,M,False,2,0,45_to_65
9672,Male,48,African-American,0,0,0,4,F,False,1,1,45_to_65
8296,Female,32,Caucasian,0,0,0,2,M,False,0,0,25_to_45
5885,Male,46,Caucasian,0,0,0,2,F,True,3,0,45_to_65
4508,Female,26,African-American,0,0,0,3,F,False,1,0,25_to_45
906,Female,24,Caucasian,0,0,1,0,F,False,1,0,18_to_25
2014,Male,30,Caucasian,0,0,0,0,M,False,1,0,25_to_45
1446,Male,35,Caucasian,0,0,0,2,F,False,1,0,25_to_45
7946,Male,24,Caucasian,0,0,0,0,F,False,16,0,18_to_25
8881,Male,40,African-American,0,0,0,0,F,True,5,1,25_to_45
3274,Male,21,African-American,0,0,0,0,F,False,2,0,18_to_25
5542,Female,30,African-American,0,0,0,0,M,False,1,0,25_to_45
5530,Male,30,African-American,0,0,0,1,F,False,48,0,25_to_45
4643,Male,32,African-American,0,1,3,12,M,True,2,1,25_to_45
9817,Male,26,African-American,0,0,0,2,F,True,22,0,25_to_45
8759,Female,36,African-American,0,0,0,4,F,False,1,0,25_to_45
10043,Female,49,Caucasian,0,0,0,0,F,False,0,0,45_to_65
4488,Male,23,Hispanic,0,0,0,3,F,True,4,0,18_to_25
5323,Male,37,African-American,0,0,0,4,F,False,1,0,25_to_45
6616,Male,28,Caucasian,0,0,0,1,M,True,1,0,25_to_45
4137,Male,23,Caucasian,0,0,0,3,M,False,36,1,18_to_25
5191,Male,23,Other,0,0,0,0,M,True,5,1,18_to_25
7969,Male,22,Hispanic,0,0,0,0,F,False,1,0,18_to_25
8754,Male,32,Caucasian,0,0,0,3,F,False,121,0,25_to_45
4800,Female,30,African-American,0,3,2,10,F,True,1,1,25_to_45
1615,Female,38,Caucasian,0,0,0,0,F,False,2,0,25_to_45
8876,Male,29,African-American,0,0,0,7,F,False,3,0,25_to_45
1412,Male,47,Hispanic,0,0,0,0,M,False,2,0,45_to_65
7973,Male,25,African-American,0,0,0,0,M,False,1,0,25_to_45
2159,Male,52,Caucasian,0,0,0,2,M,False,2,0,45_to_65
9332,Male,22,African-American,0,0,0,0,F,False,3,0,18_to_25
6633,Male,30,Caucasian,0,0,0,3,F,False,71,0,25_to_45
2478,Male,25,African-American,0,0,0,0,F,False,2,0,25_to_45
3403,Male,34,African-American,0,0,0,5,F,True,6,0,25_to_45
6608,Male,32,Caucasian,0,0,0,5,F,False,56,1,25_to_45
5505,Male,60,African-American,0,0,0,0,F,False,219,0,45_to_65
2047,Male,26,African-American,0,0,0,6,M,True,1,0,25_to_45
9494,Male,28,Caucasian,0,0,0,0,F,False,54,0,25_to_45
789,Male,33,African-American,0,0,0,2,M,False,1,0,25_to_45
7451,Male,63,Caucasian,0,0,0,1,M,False,0,0,45_to_65
7479,Male,24,Caucasian,0,0,0,0,F,False,16,1,18_to_25
693,Male,52,Caucasian,0,0,0,6,F,False,2,0,45_to_65
6564,Male,34,Caucasian,0,0,0,0,F,False,1,0,25_to_45
8619,Male,28,Caucasian,0,0,0,0,F,False,1,0,25_to_45
4825,Male,22,African-American,0,0,0,0,M,True,1,0,18_to_25
7815,Female,42,Caucasian,0,0,0,4,M,True,1,0,25_to_45
331,Male,37,Caucasian,0,0,0,4,F,True,2,0,25_to_45
1351,Male,26,African-American,0,0,0,9,F,True,12,0,25_to_45
3178,Male,22,Caucasian,0,0,2,5,F,True,5,1,18_to_25
2460,Male,58,Caucasian,0,0,0,3,F,True,16,0,45_to_65
1014,Male,21,African-American,0,0,0,0,F,False,1,0,18_to_25
7296,Male,57,Other,0,0,0,0,M,False,1,0,45_to_65
673,Male,28,Hispanic,0,0,0,2,M,True,2,0,25_to_45
7127,Male,25,Other,0,0,0,2,M,False,65,0,25_to_45
10079,Female,31,Hispanic,0,0,0,2,F,True,2,0,25_to_45
8863,Male,31,Hispanic,0,0,0,5,F,True,38,0,25_to_45
6491,Female,43,Caucasian,0,0,0,0,M,True,1,0,25_to_45
1225,Male,24,African-American,0,0,0,1,F,True,1,0,18_to_25
7660,Male,23,African-American,0,0,0,0,F,False,2,0,18_to_25
10575,Male,31,Caucasian,0,0,0,6,F,False,4,0,25_to_45
4907,Male,31,African-American,2,1,1,16,F,False,53,1,25_to_45
7253,Male,26,African-American,0,0,1,7,M,True,4,1,25_to_45
6080,Male,25,African-American,0,0,0,1,M,True,2,0,25_to_45
1109,Male,45,African-American,0,0,0,0,F,True,3,0,45_to_65
1971,Male,44,African-American,0,0,0,2,F,False,3,0,25_to_45
569,Female,24,African-American,0,0,0,0,F,False,2,0,18_to_25
10427,Male,56,Caucasian,0,0,0,1,F,False,36,0,45_to_65
7595,Female,55,Hispanic,0,0,0,0,M,False,1,0,45_to_65
2132,Male,48,Other,0,0,0,4,F,True,5,0,45_to_65
8458,Male,45,Caucasian,0,0,0,2,F,False,8,0,45_to_65
5717,Male,33,African-American,0,0,0,1,M,False,2,0,25_to_45
7968,Male,41,African-American,0,0,0,14,F,True,1,0,25_to_45
2108,Male,21,Hispanic,0,0,0,0,F,False,1,0,18_to_25
6976,Male,26,Caucasian,0,0,0,0,M,False,3,0,25_to_45
9239,Male,23,African-American,0,0,0,1,F,True,4,0,18_to_25
2817,Male,27,Caucasian,0,0,0,1,F,False,2,1,25_to_45
3828,Male,44,Caucasian,0,0,0,8,F,True,3,0,25_to_45
5828,Male,39,African-American,0,0,0,7,F,True,1,1,25_to_45
1044,Male,36,African-American,0,1,0,4,M,False,3,0,25_to_45
10022,Male,31,African-American,0,1,0,6,M,True,49,0,25_to_45
9562,Male,39,African-American,0,0,0,3,M,True,39,0,25_to_45
6621,Male,27,Hispanic,0,0,0,0,F,True,1,0,25_to_45
3250,Male,52,Caucasian,0,0,0,2,F,False,2,0,45_to_65
5833,Male,47,Caucasian,0,0,0,3,F,False,3,0,45_to_65
7293,Male,34,African-American,0,6,1,19,M,False,2,1,25_to_45
8826,Male,54,African-American,0,0,0,13,F,False,0,0,45_to_65
9894,Female,34,Caucasian,0,0,0,10,F,True,14,1,25_to_45
5666,Male,39,Caucasian,0,0,0,3,F,True,3,0,25_to_45
1009,Male,52,Hispanic,0,0,0,0,F,False,2,0,45_to_65
8268,Male,36,Caucasian,0,0,0,5,F,False,4,0,25_to_45
3713,Male,25,African-American,0,0,0,1,F,False,29,0,25_to_45
9296,Female,26,African-American,0,0,0,4,F,False,1,1,25_to_45
8859,Female,29,African-American,0,0,0,0,F,True,2,0,25_to_45
2698,Female,60,Caucasian,0,0,0,0,F,False,2,0,45_to_65
2430,Male,54,African-American,0,0,0,8,F,True,0,0,45_to_65
2992,Female,42,African-American,0,0,0,0,F,False,1,0,25_to_45
6149,Male,20,African-American,0,0,2,0,F,True,1,0,18_to_25
4250,Female,27,African-American,0,0,0,0,F,False,1,0,25_to_45
8908,Male,38,African-American,0,0,0,5,M,False,6,0,25_to_45
10056,Male,31,Other,0,1,0,5,M,False,2,0,25_to_45
10563,Male,61,African-American,0,0,0,11,F,False,2,0,45_to_65
8169,Male,25,African-American,0,0,0,0,M,False,2,0,25_to_45
8719,Male,51,Caucasian,0,0,0,4,F,False,2,0,45_to_65
10446,Male,23,African-American,0,0,0,0,F,False,1,0,18_to_25
5205,Male,24,Caucasian,0,0,0,8,F,False,38,1,18_to_25
1233,Male,26,Caucasian,0,0,0,8,F,False,3,0,25_to_45
3190,Male,24,African-American,0,0,1,0,F,False,0,0,18_to_25
5500,Male,72,Caucasian,0,0,0,7,F,False,0,0,65_and_over
4063,Male,28,Caucasian,0,0,0,4,F,True,4,0,25_to_45
2401,Male,29,African-American,0,0,0,2,M,False,1,0,25_to_45
1660,Male,27,African-American,0,0,1,9,F,False,800,1,25_to_45
6296,Male,31,African-American,0,0,0,1,M,False,1,0,25_to_45
10404,Male,30,Hispanic,0,0,0,0,M,False,2,0,25_to_45
10139,Female,31,African-American,0,0,0,1,F,True,34,0,25_to_45
818,Male,25,Caucasian,0,0,0,0,F,False,1,0,25_to_45
9584,Female,52,African-American,0,0,0,0,F,False,1,0,45_to_65
8112,Female,55,African-American,0,0,0,1,M,False,3,0,45_to_65
45,Male,55,Caucasian,0,0,0,0,F,False,3,0,45_to_65
4134,Male,51,African-American,0,0,0,8,M,True,1,0,45_to_65
7640,Male,37,Caucasian,0,0,0,1,F,False,9,0,25_to_45
5506,Male,24,Caucasian,0,0,0,3,F,False,8,0,18_to_25
4260,Male,26,African-American,0,1,0,5,M,False,2,0,25_to_45
8137,Male,34,African-American,0,0,0,1,F,False,24,0,25_to_45
1181,Female,35,African-American,0,0,0,4,F,False,3,0,25_to_45
7258,Male,26,African-American,0,0,0,8,F,True,2,0,25_to_45
5171,Male,33,Caucasian,0,0,0,0,F,False,1,0,25_to_45
9018,Male,31,African-American,1,0,0,5,M,False,1,1,25_to_45
3019,Male,50,Caucasian,0,0,0,0,M,False,15,0,45_to_65
901,Male,27,African-American,0,0,0,0,M,False,2,0,25_to_45
4108,Male,41,African-American,0,0,0,25,F,True,186,1,25_to_45
7045,Male,26,Caucasian,0,0,0,7,F,True,1,0,25_to_45
220,Female,20,African-American,1,0,0,1,F,False,3,1,18_to_25
3204,Male,21,Other,1,0,0,1,F,False,0,0,18_to_25
4721,Male,23,African-American,0,0,0,2,F,True,23,0,18_to_25
10980,Male,28,African-American,0,0,0,1,F,False,1,0,25_to_45
3137,Male,48,Caucasian,0,0,0,2,M,True,5,1,45_to_65
6443,Male,28,Caucasian,0,0,0,5,F,False,1,0,25_to_45
216,Male,59,Caucasian,0,0,0,1,F,True,1,0,45_to_65
299,Male,50,Caucasian,0,0,0,1,F,False,2,0,45_to_65
10628,Male,30,Other,0,0,0,1,M,True,1,0,25_to_45
9753,Male,31,Other,0,0,0,1,M,False,1,0,25_to_45
3629,Male,21,African-American,0,0,0,0,F,True,2,0,18_to_25
5142,Female,50,African-American,0,0,0,4,F,False,14,0,45_to_65
510,Male,51,Hispanic,0,0,0,1,M,False,2,0,45_to_65
1162,Male,26,African-American,0,0,1,5,F,False,23,0,25_to_45
7187,Male,36,African-American,0,0,1,16,M,True,2,1,25_to_45
5907,Male,40,African-American,0,0,0,13,F,False,2,1,25_to_45
3417,Male,28,Caucasian,0,0,0,3,F,False,2,0,25_to_45
5043,Male,23,Caucasian,0,0,1,0,F,True,19,1,18_to_25
9983,Male,22,African-American,0,0,0,3,F,False,9,0,18_to_25
858,Female,30,African-American,0,0,0,0,M,False,2,0,25_to_45
4750,Male,30,Caucasian,0,0,0,4,F,False,4,0,25_to_45
3761,Male,42,African-American,0,0,0,7,F,True,2,0,25_to_45
8040,Male,25,African-American,0,0,0,0,F,False,35,0,25_to_45
2196,Male,49,African-American,0,0,0,4,M,False,36,0,45_to_65
3331,Male,26,African-American,0,0,0,3,F,False,34,1,25_to_45
3058,Male,26,African-American,0,0,0,0,M,True,1,0,25_to_45
4932,Male,47,African-American,0,0,0,3,F,False,40,1,45_to_65
1556,Male,27,African-American,2,1,0,5,F,True,204,0,25_to_45
726,Male,34,Caucasian,0,0,0,4,F,False,2,0,25_to_45
362,Male,28,African-American,0,0,0,25,F,False,26,1,25_to_45
9058,Male,24,Caucasian,0,0,0,8,F,True,1,0,18_to_25
3023,Male,30,African-American,0,1,0,14,F,False,3,1,25_to_45
8471,Male,23,African-American,0,0,0,2,F,True,2,0,18_to_25
5818,Male,23,African-American,0,0,0,0,F,False,3,0,18_to_25
4857,Female,31,African-American,0,0,0,0,F,False,1,0,25_to_45
4910,Male,24,Caucasian,0,0,0,0,M,True,0,0,18_to_25
10828,Male,65,Hispanic,0,0,0,2,M,False,2,0,65_and_over
9461,Male,36,Hispanic,0,0,0,1,M,False,1,0,25_to_45
10429,Male,27,Other,0,0,0,2,M,True,2,0,25_to_45
7745,Male,34,Caucasian,0,0,0,1,F,False,52,0,25_to_45
526,Female,21,Caucasian,0,0,2,0,F,False,1,0,18_to_25
8023,Male,41,African-American,0,0,0,7,M,True,2,0,25_to_45
8326,Male,26,Caucasian,0,0,0,10,F,False,2,0,25_to_45
2602,Male,47,African-American,0,0,0,6,F,False,6,0,45_to_65
7238,Female,53,Caucasian,0,0,0,0,M,False,1,0,45_to_65
3335,Female,30,Hispanic,0,0,0,0,M,True,2,0,25_to_45
5711,Male,52,Caucasian,0,0,0,2,F,True,5,1,45_to_65
7515,Male,23,African-American,0,0,1,1,F,False,10,1,18_to_25
1145,Male,22,African-American,0,0,0,2,F,True,2,0,18_to_25
1806,Female,33,Caucasian,0,0,0,2,F,True,44,0,25_to_45
3131,Male,40,Hispanic,0,0,0,8,F,True,1,0,25_to_45
1149,Male,35,Hispanic,0,0,0,5,F,False,0,0,25_to_45
4524,Male,20,Caucasian,0,0,2,0,F,False,1,0,18_to_25
4026,Female,40,Hispanic,0,0,0,7,F,False,7,0,25_to_45
6862,Male,31,African-American,0,0,0,5,F,False,3,0,25_to_45
2334,Male,36,Hispanic,0,0,0,1,F,False,107,0,25_to_45
1016,Male,30,Other,0,0,0,4,M,True,1,1,25_to_45
9429,Male,22,Hispanic,0,0,0,2,F,True,32,0,18_to_25
1320,Male,46,Other,0,0,0,0,F,False,6,0,45_to_65
1208,Male,48,Caucasian,0,0,0,2,M,False,0,0,45_to_65
7490,Female,31,African-American,0,0,0,1,M,False,1,0,25_to_45
5309,Female,25,Caucasian,0,0,0,0,M,False,3,0,25_to_45
3854,Male,22,African-American,0,0,0,1,F,True,16,0,18_to_25
3702,Male,46,Caucasian,0,0,0,5,F,True,0,1,45_to_65
3671,Male,34,Caucasian,0,0,0,0,M,False,1,0,25_to_45
9335,Male,61,African-American,0,0,0,8,F,True,1,0,45_to_65
3661,Male,58,African-American,0,0,0,16,F,True,69,0,45_to_65
9484,Female,41,Caucasian,0,0,0,1,M,False,30,0,25_to_45
8312,Male,30,African-American,0,0,0,0,F,False,1,0,25_to_45
3332,Male,51,African-American,0,0,0,1,F,False,8,0,45_to_65
2578,Male,63,Other,0,0,0,23,F,True,3,0,45_to_65
4675,Male,49,Other,0,0,0,7,F,True,13,0,45_to_65
1747,Male,31,Caucasian,0,0,0,3,M,False,33,0,25_to_45
434,Male,19,African-American,0,0,0,1,F,True,49,0,18_to_25
3699,Male,42,Caucasian,0,0,0,1,F,False,293,0,25_to_45
1590,Male,43,African-American,0,0,0,0,M,False,2,0,25_to_45
9175,Male,43,Hispanic,0,0,0,1,M,False,1,0,25_to_45
2752,Male,55,Caucasian,0,0,0,0,M,False,11,0,45_to_65
2471,Male,45,Hispanic,0,0,0,4,F,False,0,0,45_to_65
2546,Male,64,African-American,0,0,0,0,F,False,5,0,45_to_65
10223,Male,37,African-American,0,0,0,0,M,False,1,0,25_to_45
9493,Male,31,African-American,0,0,0,0,F,False,9,0,25_to_45
7098,Male,20,African-American,0,0,0,3,F,True,22,0,18_to_25
5729,Male,21,Caucasian,0,1,0,4,M,True,34,0,18_to_25
6730,Female,31,African-American,0,0,0,0,M,False,3,0,25_to_45
16,Female,37,Caucasian,0,0,0,0,M,False,1,0,25_to_45
